transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
NIN.ì-lí,mE,Bēl-ili,ninili,,,noun,be-li-li,,,"<qt>NIN.<font color=""#c30000"">ì</font>-<font color=""#00ff00"">lí</font></qt>",month,
ni-si-ik-ki-ir,nE,,nisiikkiir,,,noun,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#690000"">si</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>-ir</qt>",,
3.nu,"mE, achE",nu,nu,1,,noun,ŠE.BAR,Sg.,1st,<qt>nu</qt>,,
nu-ib-ba-ik,achE,,nuibbaik,,,noun,nu-ib-ba-ak,,,"<qt>nu-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ik</font></qt>",,
nu-ik-du,achE,,nuikdu,,,noun,,,,"<qt>nu-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">du</font></qt>",,
nu-ik-kás-su-um-me,achE,reckoning,nuikkassuumme,,nikassum,noun,,,,"<qt>nu-<font color=""#c30000"">ik</font>-<font color=""#00ff00"">kás</font>-<font color=""#690000"">su</font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">me</font></qt>",,
NUMUN.lg,"nE, achE",seed,numun,,,noun,"ba-ar, pa-ar",,,"<qt>NUMUN.<font color=""#690000"">lg</font></qt>",,
NUMUN.lg.e,nE,seed-3SG.POSS,numune,,,noun,,,,"<qt>NUMUN.<font color=""#690000"">lg</font>.<font color=""#690000"">e</font></qt>",,
v.NUMUN.lg.mi,achE,seed-1SG.AGR,numunmi,1,,noun,,Sg.,1st,"<qt><font color=""#690000"">v</font>.NUMUN.<font color=""#690000"">lg</font>.mi</qt>",,
v.NUMUN.lg.ni,achE,seed-2SG.POSS,numunni,,,noun,,,,"<qt><font color=""#690000"">v</font>.NUMUN.<font color=""#690000"">lg</font>.<font color=""#c30000"">ni</font></qt>",,
v.NUMUN.lg,achE,seed,numun,1,,noun,"ba-ar, pa-ar",,,,,
hw.nu-nu-hu-[be?],nE,ninua,nunuhube,,ninua,noun,,,,"<qt><font color=""#de0000"">hw</font>.nu-nu-<font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font></qt>",,
d.nu-šá-an.lg,achE,Nisannu,nus~aan,,Nisannu,noun,,,,"<qt><font color=""#c30000"">d</font>.nu-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font>.<font color=""#690000"">lg</font></qt>",month,
nu-tan-nu-áš,achE,nitanya-š,nutannuas~,,nitanya,noun,"nu-tan-nu-iš, nu-tan-nu-ya, nu-tan-nu-ya-áš, nu-tan-nu-ya-iš, nu-tan-ya-áš",,,"<qt>nu-<font color=""#c30000"">tan</font>-nu-<font color=""#9b0000"">áš</font></qt>",,
nu-tan-nu-iš,achE,nitanya-š,nutannuis~,,nitanya,noun,nu-tan-nu-áš,,,"<qt>nu-<font color=""#c30000"">tan</font>-nu-iš</qt>",,
nu-tan-nu-ya,achE,nitanya,nutannuya,,nitanya,noun,nu-tan-nu-áš,,,"<qt>nu-<font color=""#c30000"">tan</font>-nu-<font color=""#9b0000"">ya</font></qt>",,
nu-tan-nu-ya-áš,achE,nitanya-š,nutannuyaas~,,nitanya,noun,nu-tan-nu-áš,,,"<qt>nu-<font color=""#c30000"">tan</font>-nu-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">áš</font></qt>",,
nu-tan-nu-ya-iš,achE,nitanya-š,nutannuyais~,,nitanya,noun,nu-tan-nu-áš,,,"<qt>nu-<font color=""#c30000"">tan</font>-nu-<font color=""#9b0000"">ya</font>-iš</qt>",,
nu-tan-ya-áš,achE,nitanya-š,nutanyaas~,,nitanya,noun,nu-tan-nu-áš,,,"<qt>nu-<font color=""#c30000"">tan</font>-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">áš</font></qt>",,
nu-ti-ib-ba,achE,nut-PL,nutiibba,,,noun,nu-ti-ip,Pl.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
nu-ti-ip,achE,nut-PL,nutiip,,,noun,,Pl.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
nu-uk-ku,"mE, nE",providence,nuukku,,,noun,"nu-ku-un, nu-uk-ku-ma",,,"<qt>nu-<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font></qt>",,
nu-ul-ti,mE,,nuulti,,,noun,,,,"<qt>nu-ul-<font color=""#690000"">ti</font></qt>",,
nu-ur.kib-ra-at,mE,«nūr-kibrāt»,nuurkibraat,1,nūr-kibrāt,noun,,,,"<qt>nu-<font color=""#b40000"">ur</font>.<font color=""#690000"">kib</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">at</font></qt>",,
nu-ur.ki-ib-ra-at,mE,«nūr-kibrāt»,nuurkiibraat,1,nūr-kibrāt,noun,,,,,,
ra-a-pi-iš,achE,raifiš,raapiis~,,raifiš,noun,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">a</font>-<font color=""#de0000"">pi</font>-iš</qt>",,
ra-ap-pa,oE,binding,raappa,,,noun,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font></qt>",,
ra-ba-ak-kaš,achE,rābaka-š,rabaakkas~,,rābaka,noun,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font>-<font color=""#de0000"">kaš</font></qt>",,
ra-ba-áš-tim,nE,rapaštu,rabaas~tim,1,rapaštu,noun,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">áš</font>-<font color=""#00ff00"">tim</font></qt>",,
ráb-ba-ik-ra,achE,bind-PASS.PTCP-SG,rabbaikra,,,noun,ráb-ba-ba,Sg.,3rd Anim.,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ra</font></qt>",,
ráb-ba-ib-ba,achE,bind-PL,rabbaibba,,,noun,ráb-ba-ba,Pl.,3rd Anim.,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
ráb-ba-ba,achE,bind-PL,rabbaba,,,noun,ra-ab-ba-ab-ba,,,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ba</font></qt>",,
ráb.lg,nE,,rab,,,noun,,,,"<qt><font color=""#c30000"">ráb</font>.<font color=""#690000"">lg</font></qt>",,
ráb-ba-ip,achE,bind-PL,rabbaip,,,noun,ráb-ba-ib-ba,Pl.,3rd Anim.,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ip</font></qt>",,
2.ráb-ba-qa,achE,bind-PASS.PTCP,rabbaqa,,,noun,,,,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
v.ráb-bír,nE,bind-SG,rabbir,,,noun,,,,"<qt><font color=""#690000"">v</font>.<font color=""#c30000"">ráb</font>-<font color=""#00ff00"">bír</font></qt>",,
hw.ráb.E.GAL.lg,nE,Rab-ekalli,rabegal,,rab-ekalli,noun,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#c30000"">ráb</font>.<font color=""#690000"">E</font>.<font color=""#c30000"">GAL</font>.<font color=""#690000"">lg</font></qt>",,
hh.ra-du?-iš?-šá-ra,achE,,raduis~s~ara,,,noun,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ra</font>-<font color=""#9b0000"">du</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font></qt>",,
hh.ra-du-uk-kaš-be,achE,ratuka-š-PL,raduukkas~be,,,noun,h.ra-ad-du-uk-qa,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ra</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">uk</font>-<font color=""#de0000"">kaš</font>-<font color=""#de0000"">be</font></qt>",,
ra-gi-pal,nE,minister,ragipal,1,rab-ekalli,noun,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">gi</font>-<font color=""#690000"">pal</font></qt>",,
ra-hal,"nE, achE",Rahal,rahal,,,noun,ra-hal-la,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">hal</font></qt>",month,
ra-hal-la,achE,Rahal,rahalla,,,noun,ra-hal,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">hal</font>-la</qt>",month,
ra-hi-um?,achE,,rahium,,,noun,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#c30000"">hi</font>-<font color=""#690000"">um</font></qt>",,
hh.ra-ir-ba-ip,achE,ITER~bind-PL,rairbaip,,,noun,ra-ab-ba-ab-ba,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ra</font>-ir-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ip</font></qt>",,
ra-lu-ip,achE,,raluip,,,noun,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">lu</font>-<font color=""#690000"">ip</font></qt>",,
ra-mi-kur-ráš,achE,ramyakara-š,ramikurras~,,ramyakara,noun,ra-mi-kur-ri-iš,,,"<qt><font color=""#690000"">ra</font>-mi-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ráš</font></qt>",,
hh.ra-mi-kur-ráš,achE,ramyakara-š,ramikurras~,,ramyakara,noun,ra-mi-kur-ri-iš,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ra</font>-mi-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ráš</font></qt>",,
ra-mi-kur-ri-iš,achE,ramyakarā-š,ramikurriis~,,ramyakarā,noun,,,,"<qt><font color=""#690000"">ra</font>-mi-<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
r[a-mi-ya]-iš.hu-ut-[ti-ip],achE,ramya-PL,ramiyais~huuttiip,,ramya,noun,hh.ra-mi-kur-ráš,Pl.,3rd Anim.,"<qt><font color=""#690000"">ra</font>-mi-<font color=""#9b0000"">ya</font>-iš.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
ráp-du,achE,,rapdu,,,noun,ráp-tam5,,,"<qt><font color=""#c30000"">ráp</font>-<font color=""#9b0000"">du</font></qt>",,
ráp-pi-nu-ip,achE,,rappinuip,,,noun,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">ráp</font>-<font color=""#de0000"">pi</font>-nu-<font color=""#690000"">ip</font></qt>",,
ráp-tam5,achE,,raptam5,,,noun,ráp-du,,,"<qt><font color=""#c30000"">ráp</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font></qt>",,
hw.ra-qa-be-ib-ba,nE,,raqabeibba,,,noun,h.ra-qa-an,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
hw.ra-qe-be-ra,nE,raxā-SG,raqebera,,raxā,noun,hw.ra-qa-be-ib-ba,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ra</font>-<font color=""#00ff00"">qe</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ra</font></qt>",,
hh.ra-ra?,achE,,rara,,,noun,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ra</font>-<font color=""#690000"">ra</font></qt>",,
ra-ra.hu-ut-ti-ra,achE,rara-make-SG,rarahuuttira,,,noun,hh.ra-ra?,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">ra</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
[GIŠ?].ra-ši.nu-iš-ki-ip,achE,,ras~inuis~kiip,,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">ra</font>-<font color=""#c30000"">ši</font>.nu-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
hh.ra-ti-iš-be,achE,rāti-š-PL,ratiis~be,,rāti,noun,,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-iš-<font color=""#de0000"">be</font></qt>",,
hh.ra-za-ak-qa,achE,razaka,razaakqa,,razaka,noun,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ra</font>-<font color=""#690000"">za</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
GIŠ.ra-za-qa-ra,achE,razakara,razaqara,,razakara,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">ra</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font></qt>",,
h.ri-mar-šá-ri,nE,,rimars~ari,,,noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">mar</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ri</font></qt>",,
ri-mu,nE,,rimu,,,noun,ú-li-ri-mu,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">mu</font></qt>",,
h.ri-pi.ku-ti-ip,achE,,ripikutiip,,,noun,GIŠ.ŠI.DÙ.lg.ku-ti-ip,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ri</font>-<font color=""#de0000"">pi</font>.<font color=""#d50000"">ku</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
h.ri-pi.ku-ti-ra,achE,,ripikutira,,,noun,h.ri-pi.ku-ti-ip,Sg.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ri</font>-<font color=""#de0000"">pi</font>.<font color=""#d50000"">ku</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
ri-ša-ar,mE,large-SG,ris~aar,,,noun,ri-šá-ir,,,"<qt><font color=""#9b0000"">ri</font>-ša-ar</qt>",,
ri-ša-a-ri,oE,large-SG,ris~aari,,,noun,"ri-ša-ar-ri, ri-ša-ri, ri-šà-ri",,,"<qt><font color=""#9b0000"">ri</font>-ša-<font color=""#690000"">a</font>-<font color=""#9b0000"">ri</font></qt>",,
ri-ša-ar-ra,mE,great-SG,ris~aarra,,,noun,"ri-šá-ra, d.su-un-ki-ir.ri-ša-ar-ra, am-ma.me-en-na.ri-[iš]-šà-a-ra-a",Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-ša-ar-<font color=""#690000"">ra</font></qt>",,
ri-ša-ar-ri,mE,large-SG,ris~aarri,,,noun,ri-ša-a-ri,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-ša-ar-<font color=""#9b0000"">ri</font></qt>",,
ri-šá-ir,nE,large-3SG.AGR,ris~air,,,noun,ri-ša-ar,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#c30000"">šá</font>-ir</qt>",,
ri-šá-ra,nE,large-SG,ris~ara,1,,noun,ri-ša-ar-ra,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font></qt>",,
2.ri-ti,nE,wife,riti,,,noun,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ti</font></qt>",,
ri-ti-ri,nE,wife-3SG-3SG.AGR,ritiri,1,,noun,2.ri-ti,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font></qt>",,
ri-tu4,mE,wife,ritu,,,noun,"ru-tu4, ru-tù, 2.ri-ti",,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",,
ri-tú.hu-el-ip,nE,dress?,rituhuelip,1,,noun,ri-du-el-ip,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#d50000"">tú</font>.<font color=""#d50000"">hu</font>-<font color=""#9b0000"">el</font>-<font color=""#690000"">ip</font></qt>",,
ri-ti-be,mE,wife-3PL.AGR,ritibe,,,noun,2.ri-ti,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ti</font>-<font color=""#de0000"">be</font></qt>",,
ri-te,achE,riut-3SG.POSS,rite,,,noun,"ri-ud-da, ri-ut, ri-ut-e",,,"<qt><font color=""#9b0000"">ri</font>-te</qt>",,
ri-ud-da,achE,riut,riudda,,,noun,"ri-ut, ri-te",,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
ri-uk-[hi?]-in?.lg,mE,,riukhiin,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-<font color=""#9b0000"">uk</font>-<font color=""#c30000"">hi</font>-in.<font color=""#690000"">lg</font></qt>",,
ri-ut,achE,riut,riut,1,,noun,"ri-ud-da, ri-te, ri-ut-e",,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#d50000"">ut</font></qt>",,
ri-ut-e,achE,riut-3SG.POSS,riute,,,noun,ri-te,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">e</font></qt>",,
GIŠ.RU.lg,achE,,ru,,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">RU</font>.<font color=""#690000"">lg</font></qt>",,
ru-ba-la,mE,,rubala,,,noun,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#9b0000"">ba</font>-la</qt>",,
ru-el,nE,shrine?,ruel,1,,noun,ri-el,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#9b0000"">el</font></qt>",,
ru-el-pa-mín,nE,,ruelpamin,1,,noun,ru-ku,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#9b0000"">el</font>-<font color=""#690000"">pa</font>-<font color=""#e10000"">mín</font></qt>",,
ruh,,,ruh,,,noun,LÚ.lg,,,"<qt><font color=""#00ff00"">ruh</font></qt>",,
v.ru-h,achE,man,ruh,,,noun,"ru-hu, hh.ru-ú",,,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">ru</font>-<font color=""#d50000"">h</font></qt>",,
v.ru-h-hu.šá-ak-ri,achE,heir-son-SG,ruhhus~aakri,1,,noun,ru-hu.šá-ak-ri,Pl.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">ru</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>.<font color=""#c30000"">šá</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font></qt>",,
ru-hu,"mE, achE",heir,ruhu,1,,noun,[ru]-hu-[sa]-ak,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#d50000"">hu</font></qt>",,
[hw].ru-h-ba-iš-šá-ir-[ra-be-ib]-ba,nE,raupāsa-SG-PL,ruhbais~s~airrabeibba,,,noun,"hw.ru-h-[ba]-áš-qa, hw.ru-hu-ba-[áš-be-ra]",,,"<qt><font color=""#de0000"">hw</font>.<font color=""#b40000"">ru</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">ba</font>-iš-<font color=""#c30000"">šá</font>-ir-<font color=""#690000"">ra</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
hw.ru-hu-ba-[áš-be-ra],nE,raupāsa-PL-SG,ruhubaas~bera,,,noun,[hw].ru-h-ba-iš-šá-ir-[ra-be-ib]-ba,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#b40000"">ru</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">áš</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ra</font></qt>",,
ru-ku,nE,testicle?,ruku,1,,noun,"[hh.l]a?-an-ru-ku, [hh.l]a?-an.ru-ku",,,"<qt><font color=""#b40000"">ru</font>-<font color=""#d50000"">ku</font></qt>",,
ru-ku-up,nE,,rukuup,,,noun,ru-ku,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">up</font></qt>",,
GIŠ.ru-mi-zí-iš,achE,vrīzi-š,rumiziis~,,vrīzi,noun,mi-ri-zí-iš,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">ru</font>-mi-<font color=""#690000"">zí</font>-iš</qt>",,
h.ru-nu?-tur?,achE,,runutur,,,noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ru</font>-nu-<font color=""#b40000"">tur</font></qt>",,
ru-pu-mi-pu,mE,,rupumipu,,,noun,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#9b0000"">pu</font>-mi-<font color=""#9b0000"">pu</font></qt>",,
ru-qa-man-ra,achE,,ruqamanra,,,noun,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">man</font>-<font color=""#690000"">ra</font></qt>",,
ru-ra-ku,nE,,ruraku,,,noun,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#690000"">ra</font>-<font color=""#d50000"">ku</font></qt>",,
ru-ru.lg,mE,,ruru,,,noun,GIŠ.ru-ir,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#b40000"">ru</font>.<font color=""#690000"">lg</font></qt>",,
ru-tu4,mE,wife,rutu,,,noun,"ru-tú, ri-tu4, ri-ti",,,"<qt><font color=""#b40000"">ru</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",,
ru-tú-ri,nE,wife-3SG.AGR,ruturi,,,noun,ru-tú,Sg.,3rd Anim.,"<qt><font color=""#b40000"">ru</font>-<font color=""#d50000"">tú</font>-<font color=""#9b0000"">ri</font></qt>",,
ru-tú,mE,wife,rutu,,,noun,ru-tu4,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#d50000"">tú</font></qt>",,
hh.ru-ú,achE,,ruu,,,noun,"v.ru-h, ru-hu",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#b40000"">ru</font>-<font color=""#9b0000"">ú</font></qt>",,
ru-uk-ku-ra,nE,,ruukkura,,,noun,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ra</font></qt>",,
ru-um,mE,rum,ruum,,,noun,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#690000"">um</font></qt>",,
ru14-tu-ni-ri,oE,wife-2SG-3SG.AGR,ru14tuniri,1,,noun,ru-tu4,Sg.,3rd Anim.,"<qt><font color=""#690000"">ru<sub><small>14</small></sub></font>-tu-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">ri</font></qt>",,
SA9,nE,,sa9,,,noun,,,,"<qt><font color=""#00ff00"">SA<sub><small>9</small></sub></font></qt>",,
d.sa-a-ak-kur-ra-zí-iš,achE,ϴaigračiš,saaakkurraziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ak</font>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
d.sa-a-ak-ri-iz-zí-iš,achE,ϴaigračiš,saaakriizziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
sa-ad-da-bat-ti-iš,achE,centurion-š,saaddabattiis~,,ϑatapati,noun,sa-da-bat-ti-iš,,,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",,
sa-a-en,achE,,saaen,,,noun,"h.sa-a-in, h.sa-a-na",,,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-<font color=""#690000"">en</font></qt>",,
d.sa-a-ik-ra-zí-iš,achE,ϴaigračiš,saaikraziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
d.sa-a-ik-ri-iz-zí-iš,achE,ϴaigračiš,saaikriizziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
h.sa-a-in,achE,,saain,,,noun,"h.sa-a-na, sa-a-en",,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-in</qt>",,
d.sa-a-ik-ri-zí-iš,achE,ϴaigračiš,saaikriziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
d.sa-a-kar-ri-iz-zí-iš,achE,ϴaigračiš,saakarriizziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">a</font>-<font color=""#690000"">kar</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
d.sa-ak-ri-iz-zí-iš,achE,ϴaigračiš,saakriizziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
d.sa-ak-ri-za,achE,ϴaigračiš,saakriza,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">za</font></qt>",month,
d.sa-ak-ri-[zí],achE,ϴaigračiš,saakrizi,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">zí</font></qt>",month,
d.sa-ak-ri-zí-iš,achE,ϴaigračiš,saakriziis~,,ϑaigračiš,noun,d.sa-a-kur-ri-zí-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">sa</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
