transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
nu-ti-iš-da,achE,nut-3SG-da,nutiis~da,,,verb,nu-taš-da,Sg.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
2.nu-ti-iš-da,achE,nut-3PL-da,nutiis~da,,,verb,,Pl.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
nu-ti-iš-ni,achE,nut-3SG-OPT,nutiis~ni,1,,verb,nu-taš-ni,Sg.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
nu-ti-man-ba,"nE, achE",nut-man-PL,nutimanba,,,verb,,Pl.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ba</font></qt>",,-man
nu-ti-man-pi,achE,nut-man-PL,nutimanpi,,,verb,,Pl.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#de0000"">pi</font></qt>",,-man
nu-ti-man-qa,achE,nut-1SG-man,nutimanqa,,,verb,,Sg.,1st,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-man
nu-ti-man-ra,"nE, achE",nut-man-3SG,nutimanra,,,verb,,Sg.,3rd Anim.,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#690000"">ra</font></qt>",,-man
nu-ti-qa,achE,nut-ka,nutiqa,,,verb,"nu-tuk-qa, nu-tuk",,,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
nu-[ti-ú]-ut,nE,nut-1PL,nutiuut,,,verb,,Pl.,1st,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ú</font>-<font color=""#d50000"">ut</font></qt>",,
nu-tuk,achE,nut-k,nutuk,,,verb,nu-tuk-qa,,,"<qt>nu-<font color=""#b40000"">tuk</font></qt>",,-k
nu-tuk-qa,achE,nut-ka,nutukqa,,,verb,nu-ti-qa,,,"<qt>nu-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
nu-uk-li,oE,care-PASS.PTCP-OPT,nuukli,1,,verb,,,,"<qt>nu-<font color=""#9b0000"">uk</font>-li</qt>",,-ni
ra-ap-pa-ak-na,oE,bind-PASS.PTCP-OPT,raappaakna,1,,verb,ra-ab-ba-ak-na,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font>-<font color=""#690000"">ak</font>-na</qt>",,-ni
ra-ap-pa-aš,oE,bind-3SG,raappaas~,,,verb,tar.ra-ap-pa-aš,Sg.,3rd Anim.,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font>-<font color=""#c30000"">aš</font></qt>",,
ra-ap.ta-aš,oE,,raaptaas~,,,verb,"te-im-mu-ra-ab-da-aš, te-im-ti.ra-ap.ta-aš, te-ip-ti.ra-ap.ta-aš",,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font>.ta-<font color=""#c30000"">aš</font></qt>",,
ra-ar-ba-h,mE,ITER~bind-1SG,raarbah,,,verb,,Sg.,1st,"<qt><font color=""#690000"">ra</font>-ar-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">h</font></qt>",,
ra-ar-ha-qa,mE,rarha-ka,raarhaqa,,,verb,,,,"<qt><font color=""#690000"">ra</font>-ar-<font color=""#690000"">ha</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
ra-ar-ha-ma-qa,mE,rarha-ma-ka,raarhamaqa,,,verb,,,,"<qt><font color=""#690000"">ra</font>-ar-<font color=""#690000"">ha</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,"-ma, -ka"
ra-at-ni,mE,nourish-2SG.AGR-OPT,raatni,1,,verb,,Sg.,2nd,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">at</font>-<font color=""#c30000"">ni</font></qt>",,-ni
ráb-ba-iš,achE,bind-3SG,rabbais~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-iš</qt>",,
ráb-ba-<iš>-da,achE,bind-3SG-da,rabbais~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-iš-<font color=""#9b0000"">da</font></qt>",,
ráb-ba-iš-da,achE,bind-3PL-da,rabbais~da,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ba</font>-iš-<font color=""#9b0000"">da</font></qt>",,
ra-ti-iš,achE,,ratiis~,,,verb,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-iš</qt>",,
ri-pi-iš,nE,rip-3SG,ripiis~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ri</font>-<font color=""#de0000"">pi</font>-iš</qt>",,
ri-šá-h,nE,enlarge-1SG,ris~ah,,,verb,ri-ša-ak-ki,Sg.,1st,"<qt><font color=""#9b0000"">ri</font>-<font color=""#c30000"">šá</font>-<font color=""#d50000"">h</font></qt>",,
ri?-šá?-qa,achE,raise?-PASS.PTCP,ris~aqa,1,,verb,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ri-še-h-hu-na,mE,large-1PL-OPT,ris~ehhuna,1,,verb,,Pl.,1st,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">še</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-na</qt>",,-ni
ri-ta-áš-pi,mE,succeed?-3PL.AGR,ritaas~pi,1,,verb,,,,"<qt><font color=""#9b0000"">ri</font>-ta-<font color=""#9b0000"">áš</font>-<font color=""#de0000"">pi</font></qt>",,
ri-ti-šá?,nE,rit-ša,ritis~a,,,verb,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">šá</font></qt>",,-ša
ru-ni-ni,nE,runi-OPT,runini,1,,verb,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#c30000"">ni</font>-<font color=""#c30000"">ni</font></qt>",,-ni
sa-ak,achE,travel-3SG-PASS.PTCP,saak,,,verb,[ru]-hu-[sa]-ak,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ak</font></qt>",,-k
sa-ak-ni,achE,travel-PASS.PTCP-OPT,saakni,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ak</font>-<font color=""#c30000"">ni</font></qt>",,-ni
sa-an,oE,go.away-FUT,saan,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#c30000"">an</font></qt>",,
sa-an-qa,mE,travel-ACT.PTCP-1SG.AGR,saanqa,,,verb,,Sg.,1st,"<qt><font color=""#690000"">sa</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-n-
sa-ap-pa,mE,travel-3PL,saappa,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font></qt>",,
sa-at,oE,travel-IMP,saat,,,verb,i-zi-ra.sa-at,Sg.,2nd,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">at</font></qt>",,
sa-ba-ki-qa,achE,sabak-ka,sabakiqa,,,verb,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
sa-be-en,mE,copy-ACT.PTCP,sabeen,1,,verb,sa-ap,Pl.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">en</font></qt>",,
sa-at-na,mE,travel-2SG-OPT,saatna,1,,verb,,Sg.,2nd,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">at</font>-na</qt>",,-ni
sa-el-ma-ak,nE,sel-man-k,saelmaak,,,verb,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">el</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,"-k, -man"
sa-h,"mE, nE",travel-1SG,sah,,,verb,,Sg.,1st,"<qt><font color=""#690000"">sa</font>-<font color=""#d50000"">h</font></qt>",,
sa-h-ti-ir-ma-h,mE,clean-3SG?-DUR-1SG,sahtiirmah,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">sa</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ti</font>-ir-<font color=""#b40000"">ma</font>-<font color=""#d50000"">h</font></qt>",,-man
sa-h-ti-mah,mE,clean-DUR-1SG,sahtimah,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">sa</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ti</font>-mah</qt>",,
sa-pi-iš,achE,copy-3PL,sapiis~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#de0000"">pi</font>-iš</qt>",,
3.sa-ri,achE,destroy-1SG,sari,1,,verb,sa-ri-h,Sg.,1st,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ri</font></qt>",,
sa-ri-h,"mE, nE",destroy-1SG,sarih,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ri</font>-<font color=""#d50000"">h</font></qt>",,
sa-ri-in-ti,achE,destroy-2SG,sariinti,,,verb,,Sg.,2nd,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ri</font>-in-<font color=""#690000"">ti</font></qt>",,
[sa]-ri-iš-da,achE,destroy-3SG-da,sariis~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
sa-taš,achE,sati-3SG,satas~,,,verb,sa-ti-iš,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#b40000"">taš</font></qt>",,
sa-taš-da,achE,sati-3SG-da,satas~da,,,verb,sa-ti-iš-da,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">da</font></qt>",,-da
sa-ti-ik,achE,sati-k,satiik,,,verb,sa-tuk,,,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ik</font></qt>",,-k
sa-ti-iš,achE,sati-3SG,satiis~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-iš</qt>",,
2.sa-ti-iš,achE,sati-3PL,satiis~,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-iš</qt>",,
sa-ti-iš-da,achE,sati-3SG-da,satiis~da,,,verb,sa-taš-da,Sg.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
2.sa-ti-iš-da,achE,sati-3PL-da,satiis~da,,,verb,sa-taš-da,Pl.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
sa-ti-iš-ni,achE,sati-3PL-OPT,satiis~ni,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
sa-ti-man-ba,achE,sati-man-PL,satimanba,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ba</font></qt>",,-man
sa-ti-qa,achE,sati-ka,satiqa,,,verb,sa-tuk-qa,,,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
sa-tuk,achE,sati-k,satuk,,,verb,sa-ti-ik,,,"<qt><font color=""#690000"">sa</font>-<font color=""#b40000"">tuk</font></qt>",,-k
sa-tuk-qa,achE,sati-ka,satukqa,,,verb,sa-ti-qa,,,"<qt><font color=""#690000"">sa</font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
sa-ti-ú-ut,achE,sati-1PL,satiuut,,,verb,sa-ti-ú-qa,Pl.,1st,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ú</font>-<font color=""#d50000"">ut</font></qt>",,
si-a-iš-ni,nE,see-3SG-OPT,siais~ni,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">a</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
si-ik,oE,,siik,,,verb,,,,"<qt><font color=""#690000"">si</font>-<font color=""#c30000"">ik</font></qt>",,
si-ik-na,oE,si-PASS.PTCP-OPT,siikna,1,,verb,,,,"<qt><font color=""#690000"">si</font>-<font color=""#c30000"">ik</font>-na</qt>",,-ni
si-ik-qa-h,nE,erect-1SG,siikqah,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">si</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#d50000"">h</font></qt>",,
si-in-ki-h,mE,hang??-1SG,siinkih,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">si</font>-in-<font color=""#690000"">ki</font>-<font color=""#d50000"">h</font></qt>",,
si-is-ba-h,mE,sispa-1SG,siisbah,,,verb,,Sg.,1st,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">is</font>-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">h</font></qt>",,
si-is-ba-h-ši,mE,sispa-3PL,siisbahs~i,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">is</font>-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font></qt>",,
si-is-ki-h-ni,mE,sisk-1SG-OPT,siiskihni,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">is</font>-<font color=""#690000"">ki</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ni</font></qt>",,-ni
si-is-si-ik-qa-at,mE,ITER~erect-2SG,siissiikqaat,1,,verb,,Sg.,2nd,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">is</font>-<font color=""#690000"">si</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">at</font></qt>",,-RED
si-is-ra-h,mE,hang-1SG,siisrah,,,verb,si-ra-h,,,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">is</font>-<font color=""#690000"">ra</font>-<font color=""#d50000"">h</font></qt>",,
si-kaš-da,achE,sik-3SG-da,sikas~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#de0000"">kaš</font>-<font color=""#9b0000"">da</font></qt>",,-da
si-ma-áš,mE,sim-3SG,simaas~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font></qt>",,
ul-iš-da,achE,deliver-3SG-da,ulis~da,,,verb,"ul-áš-da, ul-la-iš-da, ul-la-áš-da",Sg.,3rd Anim.,"<qt>ul-iš-<font color=""#9b0000"">da</font></qt>",,-da
ul?-ki?-ib-be,nE,,ulkiibbe,,,verb,,Pl.,3rd Anim.,"<qt>ul-<font color=""#690000"">ki</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
ul-la-áš-da,achE,deliver-3SG-da,ullaas~da,,,verb,ul-la-iš-da,Sg.,3rd Anim.,"<qt>ul-la-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">da</font></qt>",,-da
2.si-ra,achE,hang,sira,,,verb,si-ra-h,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font></qt>",,
si-ra-ak,mE,hang-PASS.PTCP,siraak,,,verb,,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ak</font></qt>",,-k
sir-a-áš,mE,hang-3SG,siraas~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">sir</font>-<font color=""#690000"">a</font>-<font color=""#9b0000"">áš</font></qt>",,
si-ra-áš,mE,hang-3SG,siraas~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">áš</font></qt>",,
si-ra-aš-bi,oE,hang-3SG-3PL.AGR,siraas~bi,1,,verb,si-ra-áš-pi,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">aš</font>-<font color=""#de0000"">bi</font></qt>",,
si-ra-áš-pi,oE,hang-3SG-3PL.AGR,siraas~pi,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">áš</font>-<font color=""#de0000"">pi</font></qt>",,
si-ra-áš-pi-na,mE,hang-3SG-OPT,siraas~pina,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">áš</font>-<font color=""#de0000"">pi</font>-na</qt>",,-ni
si-ra-h,mE,hang-1SG,sirah,,,verb,si-ra,Sg.,1st,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#d50000"">h</font></qt>",,
si-ra-ha,nE,hang-1SG-da,siraha,,,verb,,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ha</font></qt>",,-ha
si-ra-qa,mE,hang-PASS.PTCP,siraqa,,,verb,,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
si-tu4-uk-ti-ni,mE,take.up-PASS.PTCP-2SG.AGR-OPT,situuktini,1,,verb,,,,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#9b0000"">uk</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ni</font></qt>",,-ni
si-ya-áš-na,mE,see-3SG-OPT,siyaas~na,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">áš</font>-na</qt>",,-ni
si-ya-h,mE,see-1SG,siyah,,,verb,,Sg.,1st,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ya</font>-<font color=""#d50000"">h</font></qt>",,
si-ya-nu-un,nE,see-1PL.AGR,siyanuun,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ya</font>-nu-<font color=""#b40000"">un</font></qt>",,
su-da-man,achE,ask-1SG-man,sudaman,,,verb,su-da-ma-an,Sg.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">man</font></qt>",,-man
su-da-ma-an,achE,ask-1SG-man,sudamaan,,,verb,su-da-man,Sg.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font></qt>",,-man
su-da-an,achE,sut,sudaan,,,verb,"su-da-na, su-ud-da-an",,,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font></qt>",,
su-da-áš-ni,nE,sut-3SG-OPT,sudaas~ni,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">ni</font></qt>",,-ni
su-da-man-pi,achE,ask-DUR-3PL.AGR,sudamanpi,,,verb,su-da-man-ba,Pl.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">man</font>-<font color=""#e40000"">pi</font></qt>",,-man
su-da-man-ba,achE,ask-DUR-3PL.AGR,sudamanba,,,verb,su-da-man-pi,Pl.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ba</font></qt>",,-man
su-da-u-ut,achE,ask-1PL,sudauut,,,verb,,Pl.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">u</font>-<font color=""#d50000"">ut</font></qt>",,
su-kar-táh,mE,place-SG-ta-1SG,sukartah,,,verb,su-ka-ar-táh,Sg.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#690000"">kar</font>-<font color=""#cd0000"">táh</font></qt>",,
su-ka-ar-táh,mE,place-SG-ta-1SG,sukaartah,,,verb,"zuka.r.tah, su-kar-táh, su-uk-[kar-táh]",Sg.,1st,"<qt><font color=""#690000"">su</font>-ka-ar-<font color=""#cd0000"">táh</font></qt>",,
su-ku-uk-na,mE,erase-PASS.PTCP-OPT,sukuukna,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">uk</font>-na</qt>",,-ni
su-ku-ša-ak,mE,erase-3SG-and,sukus~aak,,,verb,su-ku-uš+a-ak,Sg.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">ku</font>-ša-<font color=""#690000"">ak</font></qt>",,
su-ku-qa,achE,request-PASS.PTCP,sukuqa,,,verb,zí-ku-qa,,,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
su-ku-uš,mE,erase-3SG,sukuus~,,,verb,su-ku-ša-ak,Sg.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">ku</font>-uš</qt>",,
su-me-[…],achE,,sume,,,verb,,,,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">me</font>-<font color=""#9b0000"">…</font></qt>",,
sum?-qa-qa,nE,sumk-ka,sumqaqa,,,verb,,,,"<qt><font color=""#00ff00"">sum</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
su-rák-ni,achE,mistreat-PASS.PTCP-OPT,surakni,1,,verb,,,,"<qt><font color=""#690000"">su</font>-<font color=""#690000"">rák</font>-<font color=""#c30000"">ni</font></qt>",,-ni
su-ri-ni-in,oE,mistreat-FUT?,suriniin,,,verb,,,,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">ni</font>-in</qt>",,
su-tuk,achE,sut-k,sutuk,,,verb,su-da-an,,,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">tuk</font></qt>",,-k
su-tuk-qa,achE,sut-ka,sutukqa,,,verb,,,,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
su-ud-da,achE,ask-1SG,suudda,,,verb,,,,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
su-ud-da-an,achE,sut-ACT.PTCP,suuddaan,1,,verb,su-da-an,,,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font></qt>",,
su-ud-da-iš,achE,ask-3PL,suuddais~,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš</qt>",,
su-uk-qa-ma-na,nE,arise-?-ni?,suukqamana,1,,verb,,,,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">ma</font>-na</qt>",,
su-um-mu-h,mE,dedicate-1SG-da,suummuh,,,verb,,Sg.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#690000"">um</font>-<font color=""#690000"">mu</font>-<font color=""#d50000"">h</font></qt>",,
su-un-ki-ik,"mE, nE",king-1SG.AGR,suunkiik,1,,verb,,Sg.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font></qt>",,
su-un-ki-ik-ki,"mE, nE",king-1SG.AGR,suunkiikki,,,verb,,Sg.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
su-un-ki-ir,mE,king-SG,suunkiir,,,verb,"su-gìr, su-un-gìr, zu-un-ki-ir",Sg.,3rd Anim.,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ki</font>-ir</qt>",,
su?-ur-ra-qa,achE,replace-PASS.PTCP,suurraqa,,,verb,"šu-ur-ra-qa, šu-ur-rák-qa",,,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">ur</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
ša-al-hu-pa-hu-ta,mE,order-1PL,s~aalhupahuta,,,verb,,Pl.,1st,"<qt>ša-al-<font color=""#d50000"">hu</font>-<font color=""#690000"">pa</font>-<font color=""#d50000"">hu</font>-ta</qt>",,
šá-al-hu-ba-iš,nE,order-3SG,s~aalhubais~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">šá</font>-al-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ba</font>-iš</qt>",,
šá-al-hu-ba-h,nE,order-1SG,s~aalhubah,,,verb,šal-hu-ba,Sg.,1st,"<qt><font color=""#c30000"">šá</font>-al-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">h</font></qt>",,
šá-al-hu-ba-h-[ni],nE,order-1SG-OPT,s~aalhubahni,1,,verb,šal-hu-ba,Sg.,1st,"<qt><font color=""#c30000"">šá</font>-al-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ni</font></qt>",,-ni
šá-am-ik?,nE,šam-k,s~aamik,,,verb,,,,"<qt><font color=""#c30000"">šá</font>-am-<font color=""#c30000"">ik</font></qt>",,-k
ša-am-me-en-ra,mE,direct-ACT.PTCP-3SG.AGR,s~aammeenra,,,verb,,Sg.,3rd Anim.,"<qt>ša-am-<font color=""#9b0000"">me</font>-<font color=""#690000"">en</font>-<font color=""#690000"">ra</font></qt>",,-n-
