transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
h.ha-pi-ra-du-iš,achE,abirāduš,hapiraduis~,,abirāduš,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">du</font>-iš</qt>",location,
URU.ha-ra-a',nA,,haraa',,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">a'</font></qt>",city,
h.ha-ra-an,nE,,haraan,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",location,
h.ha-ra-u-ma-ti-iš,achE,haraxvatīš,haraumatiis~,,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">u</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
v.har-ba-ya,achE,Arabia,harbaya,1,arabāya,GN,,Sg.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ya</font></qt>",location,
[v.har]-ba-ya-ip,achE,Arabian-PL,harbayaip,1,arabāya,GN,v.har-ba-ya,Sg.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ip</font></qt>",location,
h.har-ba-zí-ya-an,achE,Arbačya-LOC2,harbaziyaan,1,arbačya,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font>-<font color=""#c30000"">an</font></qt>",location,
h.har-be-ra,achE,arbaira,harbera,,arbaira,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ra</font></qt>",location,
h.har-be-ra-an,achE,,harberaan,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",location,-an
h.har-be-šu-na,achE,,harbes~una,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#de0000"">be</font>-<font color=""#9b0000"">šu</font>-na</qt>",location,
h.har-bu-bu-iš,achE,,harbubuis~,,,GN,h.har-bu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">bu</font>-<font color=""#9b0000"">bu</font>-iš</qt>",location,
h.har-bu-iš,achE,,harbuis~,,,GN,"h.har-bu-bu-iš, h.har-ra-bu-iš",,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">bu</font>-iš</qt>",location,
h.har-da-ma?-be-ra,nE,,hardamabera,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ra</font></qt>",location,
ha-ri-im,oE,,hariim,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">im</font></qt>",location,
h.ha-ri-ma,achE,Harima,harima,1,,GN,"h.har-ra-ma, h.har-ri-ma",,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font></qt>",location,
h.ha-ri-na,achE,arina,harina,,arina,GN,"h.har-ri-na, h.har-ri-nu",,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">ri</font>-na</qt>",location,
v.ha-ri-ya-i[p],achE,haraiva-PL,hariyaip,,haraiva,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ip</font></qt>",location,
h.har-ku-be-na,achE,harku-PL-na,harkubena,,,GN,"h.ha-[h]ar-ku, hw.har-ku-ib-be, hw.har-ku-ip",Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#de0000"">be</font>-na</qt>",location,-na
hw.har-ku-ib-be,achE,harku-PL,harkuibbe,,,GN,"h.ha-[h]ar-ku, h.har-ku-be-na, hw.har-ku-ip",Pl.,3rd Anim.,"<qt><font color=""#de0000"">hw</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",location,
hw.har-ku-ip,achE,harku-PL,harkuip,,,GN,"h.ha-[h]ar-ku, h.har-ku-be-na, hw.har-ku-ib-be",Pl.,3rd Anim.,"<qt><font color=""#de0000"">hw</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ip</font></qt>",location,
h.har-ku-iš,achE,,harkuis~,,,GN,h.ha-[h]ar-ku,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-iš</qt>",location,
h.har-ku-pi,achE,harku-PL,harkupi,,,GN,hw.har-ku-ip,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#de0000"">pi</font></qt>",location,
h.har-ku-ti-iš,achE,Arachosia,harkutiis~,,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.har-ku-ti,achE,haraxvatīš,harkuti,,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ti</font></qt>",location,
h.har-ku-ut-ti,achE,haraxvatīš,harkuutti,,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font></qt>",location,
[h.har-ku]-ut-ti-iš,achE,haraxvatīš,harkuuttiis~,,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.har-ku-za,achE,,harkuza,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">za</font></qt>",location,
URU.har-ma-šú,nA,harmaš,harmas~u,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#cd0000"">har</font>-<font color=""#b40000"">ma</font>-šú</qt>",city,
h.har-ma-ti-iš,achE,haraxvatīš,harmatiis~,,,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.har-mi-nu,achE,Armenia,harminu,,armina,GN,har-man-nu-ya-ip,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-mi-nu</qt>",location,
h.har-qa-du-šu-iš,achE,,harqadus~uis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">šu</font>-iš</qt>",location,
h.har-ra-bu-iš,achE,,harrabuis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">bu</font>-iš</qt>",location,
h.har-rák-ra-an,achE,harakra-LOC2,harrakraan,1,,GN,h.ha-ra-ik-kur-ra,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">rák</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",location,
hh.har-ra-ma,achE,,harrama,,,GN,"h.ha-ri-ma, h.har-ri-ma",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font></qt>",location,
h.har-ra-ma-ti-iš,achE,haraxvatīš,harramatiis~,,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.har-ra-u-ma-ti-iš,achE,Arachosia,harraumatiis~,1,haraxvatīš,GN,h.ha-ra-ma-ti-iš,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">u</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
URU.har-ri-áš-la-ki-e,nA,,harrias~lakie,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">áš</font>-la-<font color=""#690000"">ki</font>-<font color=""#690000"">e</font></qt>",city,
v.har-ra-u-ma-ti-iš,achE,Arachosia,harraumatiis~,1,haraxvatīš,GN,h.ha-ra-ma-ti-iš,Sg.,1st,,,
h.har-ri-in-zí-iš,achE,,harriinziis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-in-<font color=""#690000"">zí</font>-iš</qt>",location,
v.har-ri-ma,achE,Areian,harrima,1,haraiva,GN,"h.ha-ri-ma, h.har-ru-ma",,,"<qt><font color=""#690000"">v</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font></qt>",location,
h.har-ri-ma,achE,Harima,harrima,1,,GN,h.ha-ri-ma,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font></qt>",location,
har-ri-mar?-da?-tur-ra,achE,,harrimardaturra,,,GN,h.KUR.lg.har-ri-mar?-da?-tur-ra,,,"<qt><font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">mar</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">tur</font>-<font color=""#690000"">ra</font></qt>",location,
h.har-ri-na,achE,arina,harrina,,arina,GN,"h.har-ri-nu, h.ha-ri-na",,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-na</qt>",location,
h.har-ri-nu,achE,,harrinu,,,GN,h.har-ri-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-nu</qt>",location,
har-r[i-ya-r]a-um-na,achE,,harriyaraumna,,,GN,hh.har-ri-ya-ra-am-na,,,"<qt><font color=""#cd0000"">har</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">um</font>-na</qt>",location,
h.har-ru-iš-nu-iz-za,achE,,harruis~nuizza,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#b40000"">ru</font>-iš-nu-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",location,
h.har-ru-ma-ti-iš,achE,Arachosia,harrumatiis~,1,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.har-ru-ut-ti-iš,achE,arvatīš,harruuttiis~,,arvatīš,GN,h.ha-ru-ut-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#b40000"">ru</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.har?-sa-ak?-ra,achE,,harsaakra,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ra</font></qt>",location,
h.har-ru-ma,achE,haraiva,harruma,,haraiva,GN,h.ha-ri-ma,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ma</font></qt>",location,
har-sa-na,nE,,harsana,,,GN,,,,"<qt><font color=""#cd0000"">har</font>-<font color=""#690000"">sa</font>-na</qt>",location,
h.har-šu-qa-[…]-ni,achE,,hars~uqani,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">…</font>-<font color=""#c30000"">ni</font></qt>",location,
URU.har-tap-a-nu,nA,,hartapanu,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">tap</font>-<font color=""#690000"">a</font>-nu</qt>",city,
URU.har-tap-pa-ni,nA,,hartappani,,,GN,URU.har-tap-a-nu,,,"<qt><font color=""#690000"">URU</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">tap</font>-<font color=""#690000"">pa</font>-<font color=""#c30000"">ni</font></qt>",city,
[h].ha-ru-m[a-ti-iš],achE,haraxvatīš,harumatiis~,,haraxvatīš,GN,h.ha-ra-ma-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
ha-ru-úh.KI,oE,,haruuki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#b40000"">ru</font>-<font color=""#00ff00"">úh</font>.<font color=""#690000"">KI</font></qt>",location,
h.ha-ru-ut-ti-iš,achE,arvatīš,haruuttiis~,,arvatīš,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#b40000"">ru</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.har-zí-mu-sa,achE,,harzimusa,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">mu</font>-<font color=""#690000"">sa</font></qt>",location,
h.ha-su-ir,achE,,hasuir,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">su</font>-ir</qt>",location,
ha-ša-ar.KI,oE,,has~aarki,,,GN,h.ha-šar,,,"<qt><font color=""#690000"">ha</font>-ša-ar.<font color=""#690000"">KI</font></qt>",location,
h.ha-šar,nE,,has~ar,,,GN,ha-ša-ar.KI,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">šar</font></qt>",location,
h.ha-šà-ba-iš,achE,,has~abais~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#b40000"">šà</font>-<font color=""#9b0000"">ba</font>-iš</qt>",location,
h.ha-šá-ra,achE,haδahra,has~ara,,haδahra,GN,"h.ad-da-ráš, h.ha-da-ra, h.ha-da-ra-an, h.ha-da-ráš",,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font></qt>",location,
[h].ha?-šu?-ra-an?,achE,Aϑuryā-LOC2,has~uraan,1,aϑuryā,GN,ha-šu-ra-ap,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">šu</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",location,
ha-ta-a-am-ti.KI,mB,,hataaamtiki,,,GN,"a-ta-a-am-ti.KI, ha-da-am-ti",,,"<qt><font color=""#690000"">ha</font>-ta-<font color=""#690000"">a</font>-am-<font color=""#690000"">ti</font>.<font color=""#690000"">KI</font></qt>",location,
GAM.ha-tam5.lg,nE,Elam,hatamlg,,,GN,,,,"<qt><font color=""#690000"">GAM</font>.<font color=""#690000"">ha</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>.<font color=""#690000"">lg</font></qt>",location,
hh.ha-tam5-tam6,achE,Elam,hatam5tam6,,,GN,ha-da-am-ti,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ha</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-tam<sub><small>6</small></sub></qt>",location,
ha-ta-am-ti,mE,Elam,hataamti,,,GN,ha-da-am-ti,,,"<qt><font color=""#690000"">ha</font>-ta-am-<font color=""#690000"">ti</font></qt>",location,
ha-tam5-ti,"mE, nE",Elam,hatam5ti,,,GN,ha-da-am-ti,Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#690000"">ti</font></qt>",location,
h.ha-tar-ri-kaš,achE,āϑrika-š,hatarrikas~,,āϑrika,GN,h.ha-tur-ri-ik-kaš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">tar</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.ha-tu-kur-ra-an-sa-na,achE,āϑuxranϑāna,hatukurraansana,,āϑuxranϑāna,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-tu-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">sa</font>-na</qt>",location,
h.ha-tu?-ma-sa-an,achE,,hatumasaan,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-tu-<font color=""#b40000"">ma</font>-<font color=""#690000"">sa</font>-<font color=""#c30000"">an</font></qt>",location,
h.ha-tur-ri-ik-kaš,achE,āϑrika-š,haturriikkas~,,āϑrika,GN,h.ha-tar-ri-kaš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#b40000"">tur</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">ik</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.ha?-ud?-da,achE,,haudda,,,GN,hh.ha-ud-da,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",location,
h.ha-ú-qa,nE,,hauqa,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",location,
h.ha-u-ti-ya-ru-iš,achE,autiyāra-š,hautiyaruis~,,autiyāra,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">u</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font>-<font color=""#b40000"">ru</font>-iš</qt>",location,
ha-zi-bi.KI,oE,,hazibiki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">zi</font>-<font color=""#de0000"">bi</font>.<font color=""#690000"">KI</font></qt>",location,
h.ha-zí-taš,achE,hazita-š,hazitas~,,,GN,h.ha-zí-ud-da,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">zí</font>-<font color=""#b40000"">taš</font></qt>",location,
h.ha-zí-ud-da,achE,hazita,haziudda,,,GN,h.ha-zí-taš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">zí</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",location,
ha?-zu-me.KI,oE,,hazumeki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">zu</font>-<font color=""#9b0000"">me</font>.<font color=""#690000"">KI</font></qt>",location,
URU.hi-da-la,nA,Haidalu,hidala,,,GN,"URU.ha-a-a-da-a-lu, h.hi-da-li",,,"<qt><font color=""#690000"">URU</font>.<font color=""#c30000"">hi</font>-<font color=""#9b0000"">da</font>-la</qt>",city,
h.hi-da-li,"nE, achE",Hidali,hidali,,,GN,"URU.hi-da-la, URU.ha-a-a-da-a-lu",,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-<font color=""#9b0000"">da</font>-li</qt>",location,
h.hi-du-iš,achE,hinduš,hiduis~,,hinduš,GN,h.hi-in-du-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-<font color=""#9b0000"">du</font>-iš</qt>",location,
URU.hi-ga-li-ya,nA,,higaliya,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#c30000"">hi</font>-<font color=""#9b0000"">ga</font>-li-<font color=""#9b0000"">ya</font></qt>",city,
h.hi?-hi?-na-iš,achE,,hihinais~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-<font color=""#c30000"">hi</font>-na-iš</qt>",location,
URU.hi-il-me,nE,,hiilme,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#c30000"">hi</font>-<font color=""#690000"">il</font>-<font color=""#9b0000"">me</font></qt>",city,
h.hi-in-du-iš,achE,India,hiinduis~,1,hinduš,GN,h.hi-du-iš,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-in-<font color=""#9b0000"">du</font>-iš</qt>",location,
h.hi-in-du-iš-mar,achE,India-ABL,hiinduis~mar,1,hinduš,GN,h.hi-du-iš,Sg.,1st,,,
h.hi-iš-ti-ya-nu-iš,achE,hištinuiš,hiis~tiyanuis~,,,GN,h.hi-iš-ti-nu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-iš-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font>-nu-iš</qt>",location,
h.hi-iš-ti-nu-iš,achE,hištinuiš,hiis~tinuis~,,,GN,"h.hi-iš-ti-ya-nu-iš, h.iš-ti-ya-nu-iš",,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-iš-<font color=""#690000"">ti</font>-nu-iš</qt>",location,
h.hi-še-ma,"nE, achE",iϑema,his~ema,1,iϑema,GN,"h.i-še-ma, h.iš-še-ma, h.i-te-ma, h.hi-še-man-na, h.i-te-man-na",,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-<font color=""#690000"">še</font>-<font color=""#b40000"">ma</font></qt>",location,
h.hi-še-man-na,achE,iϑema-na,his~emanna,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">hi</font>-<font color=""#690000"">še</font>-<font color=""#690000"">man</font>-na</qt>",location,
